Infinito Mundo,Giordano Bruno,"Religión, Espiritualidad",Dec 2011,1326,100
Diario del Misterio 40,José Manuel García Bautista,Lecturas Rápidas,Dec 2011,482,14
Diario del Misterio 37,José Manuel García Baustista,"Ciencia, Medicina",Dec 2011,331,11
El par Biomagnético Salud y Bienestar  ,José María Alarte,"Autoayuda, Referencia",Nov 2011,4905,45
Los Principios de la Reflexoterapia ,José María Alarte,"Autoayuda, Referencia",Nov 2011,4607,87
El mundo de los Diamantes,José María Alarte,"Ciencia, Medicina",Nov 2011,1435,51
Remedios caseros (articulo),Varios,"Autoayuda, Referencia",Feb 2012,2221,5
Los Fundamentos del Conocimiento en la Vida Cotidiana,Peter Berger,Filosofía Contemporánea,Feb 2012,1559,N/A
Novum Organum,Francis Bacon,Filosofía Contemporánea,Feb 2012,1182,27
"La Ciencia, su Método y su Ciencia",Mario Bunge,Filosofía Contemporánea,Feb 2012,3545,41
Tratamientos Alternativos Contra el Cáncer,"Facultad de Medicina de Guantánamo, Cuba","Autoayuda, Referencia",Feb 2012,841,N/A
Introducción al Diseño Estadístico de Experimentos,"Joan Ferré, F. Xavier Rius","Ciencia, Medicina",Feb 2012,1383,12
7 Trucos para Tener éxito con Dieta Atkins,Manolo Cros,"Salud, Deportes",Feb 2012,3736,N/A
Sonambulismo,Horamont,"Salud, Deportes",Feb 2012,530,6
"Roswell, los Secretos de una Tragedia Extraterrestre",EMisterios Diario digital del Misterio,Ensayos,Feb 2012,987,12
Esteroides y Percepción de Riesgo,Lic. Cristina Irigoyen,"Salud, Deportes",Feb 2012,797,5
Darwin ha muerto  ¿Y ahora qué?,Daniel Lapazano.,"Ciencia, Medicina",Mar 2012,1946,N/A
Viajeros del tiempo de Daniel Lapazano,Daniel Lapazano,"Ciencia, Medicina",Mar 2012,3640,N/A
El Dios de los Brujos,MM,"Religión, Espiritualidad",Mar 2012,1674,180
La Medicina Popular y Ia Brujería en Nuevo Leon y Coahuila Durante los Siglos XVIII y XIX,Manuel Neira Barragan,"Ciencia, Medicina",Mar 2012,315,38
La inteligencia,Matej Hochel & Emilio Gómez Milán,"Psicología, Psiquiatría",Mar 2012,3662,30
Evolución de la conciencia,Emilio Gómez Milán (ed.) Universidad de Granada,"Psicología, Psiquiatría",Mar 2012,1655,17
Rehabilitación Activa para la Rodilla Dolorosa  (Articulo),Dr. Miguel Ángel Lorenzo,"Autoayuda, Referencia",Feb 2012,1658,N/A
Ejercicios para el Dolor de Espalda(articulo),Vida Sana,"Autoayuda, Referencia",Feb 2012,2203,N/A
Dolor de Espalda(articulo),Vicente Giner Ruiz y Joaquin Esteve i Vines,"Autoayuda, Referencia",Feb 2012,2532,30
Utilización Plantas en Práctica Psiquiátrica(Articulo),Walter Antonio Sanabria Quirós,"Autoayuda, Referencia",Feb 2012,1188,9
Tratado del Otro Lado,José Manuel García Bautista,Ensayos,Apr 2012,362,267
El Crimen de Gador y la Tuberculosis,Carlos Maza Gómez,"Ciencia, Medicina",Apr 2012,903,156
Sistema Casero de Tratamiento de Aguas Jabonosas,Eckart Boege y  Rolf Kral,"Autoayuda, Referencia",Apr 2012,944,8
Compostaje Hecho en Casa,Fida,"Autoayuda, Referencia",Apr 2012,1219,4
El Esperado Regreso, Asociación Adonai,"Ciencia, Medicina",Apr 2012,1277,25
"Ángeles Ayer, Extraterrestres hoy",Monseñor Corrado Balducci,"Religión, Espiritualidad",Apr 2012,4872,149
Manual de Parapsicología,Armando Pavese,"Ciencia, Medicina",Apr 2012,1337,144
Fraudes Paranormales,James Randi,"Ciencia, Medicina",Apr 2012,1097,271
Manual para Germinación de Semillas,C.P. Gloria Samperio Ruiz,"Autoayuda, Referencia",Mar 2012,2072,9
De esto no se Habla,Daniel Lapazano.,"Ciencia, Medicina",Mar 2012,2277,94
"Sólo unas cuantas Ideas locas, 3 ª Edición",Pardu Ponnapalli,Ensayos,May 2012,1128,73
Platillos Voladores,Samuel Aun Weor,Ensayos,May 2012,523,N/A
Las Plantas Sagradas. Nuevo Método de Curar,Arnoldo Krumm Heller,"Autoayuda, Referencia",May 2012,1936,N/A
Las Drogas,Frank Paya,"Ciencia, Medicina",May 2012,1022,N/A
Breve Historia del Universo,Lobo Rabioso,Libros y Manuales: Secundaria,May 2012,933,80
Curso Basico de Microbiologia,Panreac,"Lecturas, Cursos Universitarios",May 2012,3598,267
Resolución de Problemas Matemáticos,José Heber Nieto Said,Libros y Manuales: Secundaria,May 2012,1466,69
Turistas de la Muerte. La Opción Mexicana,Luis Uriarte,"Ciencia, Medicina",May 2012,226,9
SOS Titanic,Mario Sacco,"Ciencia, Medicina",May 2012,262,9
El frio y el Titanic,Isidoro Martínez,"Ciencia, Medicina",May 2012,989,12
El Oficio del Científico,Pierre Bourdieu,"Lecturas, Cursos Universitarios",Jun 2012,676,105
Procedimientos de Enfermería,Varios Autores,"Lecturas, Cursos Universitarios",Jun 2012,1542,264
Medicina Legal,Varios autores,"Lecturas, Cursos Universitarios",Jun 2012,1093,N/A
Combatir las Causas del Cambio Climático,Greenpeace,Libros y Manuales: Secundaria,Jun 2012,369,N/A
Anatomía y Fisiologia del Cuerpo Humano,Varios Autores,"Lecturas, Cursos Universitarios",Jun 2012,9061,N/A
Microbiología. Manual de Estudio para Odontólogos y Otros,"Fernando Franco Martinez, editor","Lecturas, Cursos Universitarios",Jun 2012,439,N/A
Biología. Manual de Prácticas de laboratorio,Varios Autores,Libros y Manuales: Secundaria,Jun 2012,1666,N/A
Biología. Guía Didáctica del Docente,Atalda Brandt y Franco Cataldo,Libros y Manuales: Secundaria,Jun 2012,1439,110
Física General,Ignacio Martín Bragado,"Lecturas, Cursos Universitarios",Jun 2012,2681,143
Seres Imposibles. Antología de la Criptozoología,"José Manuel García Bautista,",Novela Misterio,Jun 2012,2422,N/A
Historia de la Ingeniería,Varios Autores,"Lecturas, Cursos Universitarios",Jun 2012,1613,N/A
El Nacimiento de la Astronomía Antigua,María del Mar Valenzuela Vila,Libros y Manuales: Secundaria,Jun 2012,589,N/A
Breve Historia del Papel,Varios Autores,Libros y Manuales: Secundaria,Jun 2012,666,7
Referencias Históricas y Evolución de los Plásticos,Sergio García,Libros y Manuales: Secundaria,Jun 2012,605,10
Breve Resumen Histórico de la Resonancia Magnética Nuclear,Francisco Sánchez Ferrando,"Lecturas, Cursos Universitarios",Jun 2012,944,N/A
La Sangre en la Historia de la Humanidad,Renán A. Góngora-Biachi.,"Lecturas, Cursos Universitarios",Jun 2012,685,8
Introducción a la Medicina General Integral,Colectivo de Autores,"Lecturas, Cursos Universitarios",Jun 2012,1107,N/A
Manual de Medicina de Urgencia,"J. Fernández C., Sillero C. Torres","Lecturas, Cursos Universitarios",Jun 2012,1602,575
Historia de los Inventos,Varios,"Lecturas, Cursos Universitarios",Jun 2012,962,N/A
Historia Origen de Especies,Janwne,"Lecturas, Cursos Universitarios",Jun 2012,1504,188
Acupuntura ,JP,"Ciencia, Medicina",Aug 2012,1594,N/A
Enfermedades del Sistema Cardiovascular,Varios Médicos,"Lecturas, Cursos Universitarios",Aug 2012,644,N/A
Manual Oxford de Medicina Deportiva,Oxford Medical Publications,"Lecturas, Cursos Universitarios",Aug 2012,1647,743
Manual para Estudiantes de Medicina,"AIEPI, Argentina","Lecturas, Cursos Universitarios",Aug 2012,474,N/A
Pequeño Diccionario Médico Etimológico,Varios Autores,"Lecturas, Cursos Universitarios",Aug 2012,982,8
Introducción a la Mecánica Cuántica,Julio Gratton,"Lecturas, Cursos Universitarios",Jul 2012,1279,275
Rejuvenecimiento Facial no Quirúrgico,Dr. Juan Monreal,"Moda, Belleza",Jul 2012,1474,N/A
Sustancias de Relleno,Javier Macció,"Moda, Belleza",Jul 2012,762,10
Acné y su Tratamiento,Dra. Carolina Gómez Herra,"Autoayuda, Referencia",Jul 2012,2018,N/A
"1ed, El observador (del Genesis)",Alberto canen,"Ciencia, Medicina",Jun 2012,4574,N/A
Anatomía y Fisiología del Corazón,Anónimo,"Lecturas, Cursos Universitarios",Sep 2012,2454,6
Anatomía del Sistema Genitourinario,Anónimo,"Lecturas, Cursos Universitarios",Sep 2012,2090,7
Anatomía y Fisiología del Sistema Muscular,Anónimo,"Lecturas, Cursos Universitarios",Sep 2012,6310,11
Anatomía de la Cabeza,"Efraín Estrada Choque, M.D.","Lecturas, Cursos Universitarios",Sep 2012,3253,46
Anatomía Quirúrgica del Esófago y el Estómago,Roberto Avarena,"Lecturas, Cursos Universitarios",Sep 2012,4045,28
Anatomía Pulmonar,Daniel Llorente Gutiérrez - TSID Eduardo Aparicio,"Lecturas, Cursos Universitarios",Sep 2012,4852,41
Vías Biliares y Vesícula Biliar,Intramed,"Lecturas, Cursos Universitarios",Sep 2012,1765,37
Articulaciones y Músculos de la Rodilla,Anónimo,"Lecturas, Cursos Universitarios",Sep 2012,3139,7
Curso Básico de Electrónica,Varios Autores,"Lecturas, Cursos Universitarios",Sep 2012,4408,18
Curso de Astronomía,Maxmail Cursos,"Lecturas, Cursos Universitarios",Sep 2012,2763,162
"Magia, Alquimia y Medicina en Ifá",Aguila de Ifá,"Autoayuda, Referencia",Mar 2013,1624,354
Anatomía y Fisiología Renal,Varios Autores,"Lecturas, Cursos Universitarios",Oct 2012,1455,16
Anatomía y Fisiología del Sistema Endocrino,Jorge Martínez Fraga,"Lecturas, Cursos Universitarios",Sep 2012,1318,15
El Aparato Circulatorio,Anónimo,"Lecturas, Cursos Universitarios",Sep 2012,587,18
Abdomen,Ana Bella,"Lecturas, Cursos Universitarios",Sep 2012,3502,33
Biología 1.  Didáctica e Ilustrada,Ofelia Gonzáles Ramos,"Lecturas, Cursos Universitarios",Sep 2012,1207,139
Anatomía 2,"MV, Mag Jorge M. Galotta","Lecturas, Cursos Universitarios",Sep 2012,3885,32
Anatomía y Fisiología del Aparato Ocular,Félix Jesús Alañón Fernández,"Lecturas, Cursos Universitarios",Sep 2012,2380,36
Cirugía Maxilofacial,Dr. Carlos Derosas,"Lecturas, Cursos Universitarios",Sep 2012,1793,153
Anatomía de la Pierna Humana,Anónimo,"Lecturas, Cursos Universitarios",Sep 2012,1047,N/A
Anatomia y Fisiología del Cuello,Anónimo,"Lecturas, Cursos Universitarios",Sep 2012,5628,25
El Aparato locomotor,Jorge Martínez Fraga,"Ciencia, Medicina",May 2013,1227,27
El Vidente Mexicano,Granlen,"Ciencia, Medicina",Apr 2013,263,11
El Triángulo de las Bermudas,Charles Berlitz,Ciencia Ficción,Mar 2013,2753,110
Libro Sobre Cicatrización,Fundación Jordi Mas,"Ciencia, Medicina",Mar 2013,1402,226
Nutricion y Dietoterapia,Krause,"Ciencia, Medicina",Mar 2013,54831,N/A
La Farmacia Verde,Centro para  el Desarrollo de Centroamérica,"Autoayuda, Referencia",Mar 2013,1124,33
Medicina Naturista,Dr. D. Juan Fernando Jiménez Díaz,"Autoayuda, Referencia",Mar 2013,1880,55
Medicina Natural Homeopática Avanzada,MHA. Homeopatía Avanzada,"Autoayuda, Referencia",Mar 2013,1013,44
"Depresión, locura, la Enfermedad y la Muerte.",INH,"Autoayuda, Referencia",Mar 2013,672,31
Medicamentos Antidepresivos,Effective Health Care,"Autoayuda, Referencia",Mar 2013,204,12
Dibujos de Niños Abducidos por Alienígenas,Varios Autores,Ciencia Ficción,Jun 2013,415,71
La Invención de Trastornos Mentales,Hector Gonzalez - Marino Perez,"Psicología, Psiquiatría",Jun 2013,1139,351
El Universo que Somos,SJ Abarca,"Ciencia, Medicina",Jun 2013,2673,184
Historia de la Tecnologia,Valentina Salguero Piñeros,"Ciencia, Medicina",May 2013,1276,16
Circo de Títeres,Daniel Lapazano,Ensayos,May 2013,676,52
Anatomía del Riñón,Anónimo,"Ciencia, Medicina",May 2013,1249,14
Anatomía y Fisiología del Sistema Excito-Conductor,Alejandro Fajuri,"Ciencia, Medicina",May 2013,2187,15
Homeostasis: La Base de la Fisiología,Ángel Luis García Villalón,"Ciencia, Medicina",May 2013,548,34
Anatomía y Fisiología Hepática,Vinicius Gomes da Silveira y Joaquim Ribeiro Filho,"Ciencia, Medicina",May 2013,1787,24
Fisiopatología del Dolor,Marta Ferrandiz Mach,"Ciencia, Medicina",May 2013,1244,14
Manual de Laboratorio de Química,Alma Rocío Rivera Gómez,"Ciencia, Medicina",Jul 2013,793,73
Manual de Química 1. Actividades Experimentales,Cobahe,"Ciencia, Medicina",Jul 2013,931,35
Manual de Química Forense,Fiscalía de la Nación de Colombia,"Ciencia, Medicina",Jul 2013,918,50
Manual de Medicina Paliativa,Dr. Rodrigo López Dr. Flavio Nervi Dra. Paulina Ta,"Ciencia, Medicina",Jul 2013,322,71
Manual de Medicina Perioperatoria,J.Ma Sistac Ballarín,"Ciencia, Medicina",Jul 2013,378,372
Biología,Luciano Levin,Libros y Manuales: Secundaria,Jul 2013,2208,42
Ginecología Oncológica Pelviana,Mario Perez Echemandia,"Ciencia, Medicina",Jul 2013,1289,N/A
Medicina Deportiva,Lic. Pedro González Caballero y Msc. Jorge l. Ceba,"Ciencia, Medicina",Jul 2013,1452,N/A
Medicina China,Varios Autores,"Ciencia, Medicina",Jul 2013,1588,N/A
El Poder Invisible de Curar,Jorge Pareta Fernández,"Ciencia, Medicina",Jul 2013,1306,N/A
La Vida en el Laboratorio. La Construcción de los Hechos Científicos,Bruno Latour y Steve Woolgar,"Ciencia, Medicina",Aug 2013,721,165
El Enigma ,José ,Ensayos,Aug 2013,1732,156
"Fibromas, Miomas y Quistes. Tratamiento Natural",Jorge Valera,"Autoayuda, Referencia",Aug 2013,1445,44
Trate el Acné Naturalmente,Jorge Valera,"Autoayuda, Referencia",Aug 2013,906,46
Tratamiento Natural para el Déficit de Atención,"Efrén Ramírez, MD","Autoayuda, Referencia",Aug 2013,1011,118
8 Super Alimentos para Controlar la Diabetes,Anónimo,"Autoayuda, Referencia",Aug 2013,2962,3
Estudio Sobre el Tratamiento Natural del Aumento de la Próstata,J.J. Díaz Rico,"Autoayuda, Referencia",Aug 2013,974,20
Llegó tu fin Acné,Orlian Prato,"Ciencia, Medicina",Aug 2013,1088,23
La Autopsia,Jorge Núñez de Arco,"Ciencia, Medicina",Jul 2013,795,52
Manual de Medicina Física,M. Martínez Morillo,"Ciencia, Medicina",Jul 2013,2189,1
Manual de Apoyo para Ensayos con Materiales de Construcción,Evelyn Maribel Morales Ramírez,"Lecturas, Cursos Universitarios",Sep 2013,724,166
Medicina Natural,Revista Naturista,"Ciencia, Medicina",Sep 2013,1263,65
Introducción a la Química,Varios Profesores,"Ciencia, Medicina",Sep 2013,2568,129
Milagros Hoy,Jose Luis Sanchez Relova,"Religión, Espiritualidad",Aug 2013,770,98
Medicina Natural al Alcance de Todos,Manuel Lezaeta Acharan,"Ciencia, Medicina",Aug 2013,3784,243
Manual de Atención Primaria,Gobierno Vasco,"Ciencia, Medicina",Aug 2013,2297,416
Manual de Exploración Física del Aparato Locomotor,Javier Granero Xiberta,"Ciencia, Medicina",Aug 2013,721,220
Principios Básicos de la Microbiología Médica,Anónimo,"Ciencia, Medicina",Aug 2013,1514,112
¿Cómo Hacer Experimentos?,"Varios Autores,","Ciencia, Medicina",Aug 2013,906,34
Memoria,David ,"Autoayuda, Referencia",Aug 2013,4457,100
Relatividad para Principiantes,Shahen Hacyan,"Ciencia, Medicina",Sep 2013,1392,72
El Quinto Oído,Carleguín,"Lecturas, Cursos Universitarios",Sep 2013,600,32
El Cuerpo Presente. Las Ciencias Cognitivas y la la Experiencia Humana,"Francisco J. Varela,  Evan Thompson, Eleanor Rosch","Ciencia, Medicina",Sep 2013,935,159
Volver a Empezar. Ejercicios para Alzheimer,L. Tárraga y M. Boada (eds.),"Autoayuda, Referencia",Sep 2013,843,133
Lo que Usted Debe Saber Sobre los Alimentos Transgénicos,"Elías F. Rodríguez, Ferri José Mª. , Zumalacárregu","Autoayuda, Referencia",Sep 2013,754,70
Neurociencia del Consumo y Dependencia de Sustancias Psicoactivas,Organización Mundial de la Salud.,"Ciencia, Medicina",Sep 2013,760,286
Terapia Floral,"Varios Especialistas,","Ciencia, Medicina",Sep 2013,1124,115
Manual de Terapia con Ventosas,Felix E. Díaz,"Ciencia, Medicina",Sep 2013,2119,72
Arte y Terapia para el Autismo,M.ª Isabel Fernández Añino,"Psicología, Psiquiatría",Sep 2013,1654,18
 Los Niños y los Miedos,Pedro Antonio Muñíz Martínez.,"Ciencia, Medicina",Sep 2013,700,119
Los Dioses ,Willialey,"Religión, Espiritualidad",Oct 2013,1365,323
Atlas de Acupuntura,Anonimo,"Ciencia, Medicina",Oct 2013,4081,343
Marcos de Pensamiento,Nélida Landini,"Lecturas, Cursos Universitarios",Oct 2013,895,98
¿Cómo Escribir Textos?,Robertay,"Lecturas, Cursos Universitarios",Oct 2013,1204,270
¿Física qué?... Cuántica 1. Un Enfoque Personal,Eduardo Yborra,"Lecturas, Cursos Universitarios",Oct 2013,899,6
¿Física qué?... Cuántica 8. Física Clásica Versus Quántica,Eduardo Yborra,"Lecturas, Cursos Universitarios",Oct 2013,720,3
El Nacimiento de la Cuantica Como Teoria,Eduardo ,"Lecturas, Cursos Universitarios",Oct 2013,670,5
Física imposible,Micu,Ciencia Ficción,Oct 2013,1672,515
Ciencia y Ocultismo,J. García Font,"Religión, Espiritualidad",Oct 2013,446,127
Revista Urológica Nicaraguense Septiembre 2013.,Boletin Urologico Nicaraguense,"Ciencia, Medicina",Oct 2013,256,24
Enfermedades de Transmisión Sexual,"Carmen Ma Lòpez Parra,  Ana Belén Sánchez Gímenez,","Ciencia, Medicina",Feb 2014,544,42
Gestantes,"Carmen Ma Lòpez Parra,  Ana Belén Sánchez Gímenez,","Ciencia, Medicina",Feb 2014,743,56
El Envejecimiento,"Carmen Ma Lòpez Parra,  Ana Belén Sánchez Gímenez,","Ciencia, Medicina",Feb 2014,380,47
Demencia,Carmen,"Ciencia, Medicina",Feb 2014,501,59
Otorrinolaringología,Dr. Oscar ,"Ciencia, Medicina",Feb 2014,294,208
Resumen Medico 2013,Boletin Urologico Nicaraguense,"Ciencia, Medicina",Dec 2013,116,20
Manual de Radiologia,Edwin Ambulodegui,"Ciencia, Medicina",Nov 2013,1221,33
Manual de Terminologia Medica,Edwin Ambulodegui,"Ciencia, Medicina",Nov 2013,2190,91
Revista Urológica Nicaraguense Noviembre 2013.,Boletin Urologico Nicaraguense,"Ciencia, Medicina",Nov 2013,248,20
La Huella de Einstein,Ministerio de Educación y Ciencia de España,"Ciencia, Medicina",Oct 2013,1409,259
Introducción a la Medicina Clínica. El Examen Neurológico Integral,Dr. Pedro Ortiz,"Ciencia, Medicina",May 2014,1486,483
Medicina Holística,Cobo Ildefonso,"Ciencia, Medicina",Apr 2014,1594,269
"Medicina China, Medicina Total",Lavier Jacques André,"Ciencia, Medicina",Apr 2014,836,123
Bajo el Doctor,Artereo,"Psicología, Psiquiatría",Apr 2014,97,9
Diccionario de Definiciones Médicas,Anónimo,"Ciencia, Medicina",Apr 2014,2698,1346
Determinación del Incremento de la Fertilidad en Vaconas Charolais ,Teodoro,"Ciencia, Medicina",Apr 2014,121,58
Anatomia de los Estiramientos,Areli,"Ciencia, Medicina",Apr 2014,6710,142
Atlas de Anatomía Humana,Edwin Ambulodegui,"Ciencia, Medicina",Mar 2014,2479,58
Teminologia Medica,Edwin Ambulodegui,"Ciencia, Medicina",Mar 2014,497,91
Movilización e Inmovilización de Pacientes en Situaciones de Emergencia,Ana Belén Sánchez Giménez Águeda Belén Parra Carri,"Ciencia, Medicina",Feb 2014,465,52
Manual de Medicina,Harrison,"Ciencia, Medicina",Mar 2015,4449,1197
Cuarto y Mitad de Gay,Antonio Arquillo,Ficción Contemporánea,Feb 2015,419,40
La Invención de los Transtornos Mentales,Pardo Hector y Perez Marino,"Psicología, Psiquiatría",Jan 2015,2525,352
Anatomía y Fisiología del Aparato Reproductor,Obsta,"Lecturas, Cursos Universitarios",Jan 2015,593,36
¡Qué es la Ciencia!,Enrique,Libros y Manuales: Secundaria,Jan 2015,1013,57
Geometría Divertida,Humberto R. Méndez B.,"Ciencia, Medicina",Jan 2015,1192,33
Estrés y Cáncer,Varios Autores ,"Ciencia, Medicina",Dec 2014,601,334
Leer el Cuerpo. Manual de dianosis oriental,Watashi,"Autoayuda, Referencia",Nov 2014,2366,195
"Matrimonio, Esterilización y Eugenesia",Carlos Maza,"Ciencia, Medicina",Nov 2014,238,120
Historia de la Medicina China,Anónimo,"Ciencia, Medicina",Oct 2014,550,37
Evolución Glaciar en los Andes Centrales de Perú y Bolivia,Adrián Fernández Sánchez,"Ciencia, Medicina",Oct 2015,186,67
Manual de Fisioterapia Clínica Instrumental,Lic. en Fisioterapia,"Ciencia, Medicina",Sep 2015,902,206
Antihipertensivos,Hernán Szmulewicz,"Ciencia, Medicina",Jul 2015,1141,68
Manual de Reanimación Cardiopulmonar Básico Para Estudiantes de Medicina - IAR,Sociedad Argentina de Pediatría,"Ciencia, Medicina",Jul 2015,1130,61
Diagnóstico Medicina Natural,Carlos Jaramillo,"Autoayuda, Referencia",Jun 2015,1632,91
Metodología Evaluación Focos de Rhyacionia Buoliana Den et Schiffen) en Plantaciones.,"Fabián Milla A., Patricio Emanuelli A. y Sofía Mel","Ciencia, Medicina",Jun 2015,36,31
Manual de Medicina Respiratoria,Sociedad Española de Neumología,"Ciencia, Medicina",Jun 2015,902,1267
Normas de Diagnóstico de Ginecología,Ministerio de Salud de Bolivia,"Ciencia, Medicina",Jun 2015,535,233
Medicina Ortomolecular,Chover Antonio Marco,"Ciencia, Medicina",Jun 2015,1581,675
Diccionario Médico Inglés-Español,California-Mexico Health Initiative,"Ciencia, Medicina",Jun 2015,1506,191
Ebola,Facultad de Medicina Humana,"Ciencia, Medicina",Oct 2014,706,49
Dolor de Espalda ,Rosa,"Autoayuda, Referencia",Oct 2014,3347,306
Matemáticas en Mesopotamia,Carlos Maza Gómez,"Ciencia, Medicina",Sep 2014,507,374
Guía Farmacologica de Consulta  para Estudiantes de Enfermeria 2013,Patricia Bolaños Grau,"Ciencia, Medicina",Sep 2014,2409,162
"Eutanasia, Licencia para Matar",Alonso Carlos Javier y Otros,"Ciencia, Medicina",Aug 2014,429,202
Algunos Aportes de Mario Crocco a La Neurobiología y Psicofísica,"Contreras, Norberto C.","Lecturas, Cursos Universitarios",Aug 2014,419,162
Ebola,Anónimo,"Ciencia, Medicina",Aug 2014,466,19
Medicina  Masculina,khaliSamhan,"Lecturas, Cursos Universitarios",Jul 2014,1775,390
Asma Puede Curarse,Rodolfo Santiago Acevedo,"Ciencia, Medicina",Jun 2014,613,40
Instrumentación Quirúrgica,Edwin Ambulodegui,"Ciencia, Medicina",Jun 2014,1428,181
Reparación de Lavadoras,Varios autores,"Autoayuda, Referencia",Mar 2016,646,N/A
Reparación de Electrodomésticos,P. Palmo,"Ciencia, Medicina",Mar 2016,1015,N/A
Farmacología Cardiovascular,Victoria Villalta Robles,"Ciencia, Medicina",Feb 2016,648,N/A
Libro de las Sombras,Migene González,"Religión, Espiritualidad",Feb 2016,1449,N/A
Mi Manual del Bebé,Juan D. Villegas,"Autoayuda, Referencia",Feb 2016,591,N/A
Manual de Médico de Guardia,Suarez Santiago,"Ciencia, Medicina",Jan 2016,1079,N/A
Numerología: Su Destino es su Nombre,Kirov I.,"Autoayuda, Referencia",Jan 2016,2798,N/A
Emergencias en el Anciano,"Jauregui, José","Ciencia, Medicina",Jan 1970,458,N/A
Síndrome de Medicina Interna,"Sanguineti, Carlos","Ciencia, Medicina",Jan 1970,618,N/A
Técnicas Caseras Para Eliminar Cysticercus Cellulosae en Carne de Certos ,Pablo Enrique  More Espinoza ,"Ciencia, Medicina",Nov 2015,108,57
Dermatología,Rondín A.J,"Ciencia, Medicina",May 2016,1140,N/A
Comprensión Texto Medicos en Inglés,C. Redfield,"Ciencia, Medicina",May 2016,638,N/A
Percepciones y Opiniones de los Docentes Acerca de la Educación Inclusiva en Niños y Niñas del Nivel Primario con Necesi,Maria Iluminada Reyes y Sugeidy Ogando,"Ciencia, Medicina",May 2016,144,189
Inmunobiología de Janeway,Kenneth Murphy,"Ciencia, Medicina",Apr 2016,587,N/A
Histología,Harold Sheed,"Ciencia, Medicina",Apr 2016,713,N/A
Sistema Cardiovascular,Daniel Nahmías,"Ciencia, Medicina",Apr 2016,843,N/A
Matemáticas en el Antiguo Egipto,Carlos Maza,"Ciencia, Medicina",Apr 2016,567,560
Medicina Natural,Manuel Lezaeta,"Ciencia, Medicina",Apr 2016,947,N/A
Medicina,"Membreti, G.","Ciencia, Medicina",Apr 2016,395,N/A
Acupuntura,Carlos Nogueira,"Ciencia, Medicina",Mar 2016,2377,N/A
¿Como Leer un Electrocardiograma?,Moreno Ochoa Laura,"Ciencia, Medicina",May 2015,1818,143
RecetasParaBajarDePeso.BonoCB.com,Ana Castillo,"Ciencia, Medicina",May 2015,1456,22
Fribromialgia,Rosa Vera García,"Ciencia, Medicina",Apr 2015,1723,41
Posesión. Historia Real de un Exorcismo,Allen Thomas,"Religión, Espiritualidad",Apr 2015,910,161
Fisioterapia,Becker Hutter,"Ciencia, Medicina",Apr 2015,2653,344
Ejercicio Terapeútico,Hall Carrie,"Ciencia, Medicina",Apr 2015,2167,743
Principios de Neuroanatomía,Prof. Atilio Aldo Almagià Flores,"Ciencia, Medicina",Apr 2015,916,45
Analisis de un Caso de Depresión,Rosa Vera García,"Psicología, Psiquiatría",Mar 2015,1286,14
Endocrinologia,Williams,"Lecturas, Cursos Universitarios",Mar 2015,611,3196
Manual de Acupuntura y Digitopuntura,"Rigol Orlando, Doctor","Ciencia, Medicina",Mar 2015,1880,105
Los Lisosomas,Chelita Kaponi,"Ciencia, Medicina",Jul 2016,210,26
El Redescubrimiento ,JohSeable,"Psicología, Psiquiatría",Jul 2016,1119,N/A
Propedéutica clínica,Raimundo LL.,"Ciencia, Medicina",Jun 2016,383,N/A
ENARM,EXAMEN,"Ciencia, Medicina",Jun 2016,375,N/A
¿Cómo Escribir un Artículo Médico?,Susana Lüning,"Ciencia, Medicina",Jun 2016,305,N/A
Agotado,R. Miriam,"Autoayuda, Referencia",May 2016,549,N/A
Marea Roja: El Cáncer y Yo,Ana Bergareche,"Autoayuda, Referencia",May 2016,331,189
Fisiopatología del Hígado,Alejandro Sosa,"Ciencia, Medicina",May 2016,546,N/A
Cirugía General,Varios médicos,"Lecturas, Cursos Universitarios",May 2016,607,N/A
Manual Médico Guardia,M. García,"Ciencia, Medicina",May 2016,623,N/A
Deje de fumar,Mas Salvador E,"Autoayuda, Referencia",Aug 2016,406,N/A
Medicina China,Jacques L,"Ciencia, Medicina",Aug 2016,845,N/A
Introducción a la filosofía de la ciencia,Herman Guerrero,"Ciencia, Medicina",Aug 2016,526,N/A
La teoría del cuerpo negro,Thomas Khun,"Ciencia, Medicina",Aug 2016,1339,N/A
La naturaleza de la ciencia moderna,Edwin Burt,"Ciencia, Medicina",Aug 2016,311,N/A
Otros mundos,Paul D,"Ciencia, Medicina",Aug 2016,1111,N/A
Sólo Para Hombres,Antonioni,"Ciencia, Medicina",Aug 2016,457,N/A
El código genético,I. A.,"Ciencia, Medicina",Jul 2016,879,N/A
Neurogenética,Jimenez E.,"Ciencia, Medicina",Jul 2016,554,N/A
La Herencia Familiar,Julieta,"Ciencia, Medicina",Jul 2016,402,N/A
Fisiología,Ricardo M.,"Ciencia, Medicina",Oct 2016,1129,N/A
Síndromes,Carlos S.,"Ciencia, Medicina",Oct 2016,1182,N/A
Manual de Neurocirugía,Varios Doctores,"Ciencia, Medicina",Oct 2016,709,N/A
Urgencias,Manuel Villa,"Ciencia, Medicina",Oct 2016,740,N/A
Manual de Medicina para Perros y Gatos,Victoria,Animales y Mascotas,Oct 2016,1354,N/A
